"Subject" "Activity" "Time_Body_Acceleration_Mean_X" "Time_Body_Acceleration_Mean_Y" "Time_Body_Acceleration_Mean_Z" "Time_Body_Acceleration_Standard_Deviation_X" "Time_Body_Standard_Deviation_Y" "Time_Body_Standard_Deviation_Z"
9 "SITTING" 0.29722137 -0.023536578 0.021983318 -0.95208783 -0.63020868 -0.32331501
9 "SITTING" 0.26525873 0.010995737 -0.17077519 -0.98868986 -0.87456661 -0.83849628
9 "SITTING" 0.27942699 -0.023090831 -0.092375929 -0.99449499 -0.95893312 -0.95734769
9 "SITTING" 0.16241983 -0.12283435 0.13780037 -0.87205721 -0.52307927 -0.35653249
9 "SITTING" 0.22108157 -0.087332585 0.044139264 -0.8101825 -0.30587092 -0.032818804
9 "SITTING" 0.044666967 -0.10083623 0.11258333 -0.65924046 -0.15119258 0.24256804
9 "SITTING" -0.32564743 -0.19603125 0.49411433 -0.7235176 -0.29677447 -0.09689716
9 "SITTING" -0.07295394 -0.079915892 0.18315795 -0.76693673 -0.58874863 -0.34123043
9 "SITTING" 0.2566248 -0.035374038 -0.13505382 -0.9277566 -0.90462551 -0.88734464
9 "SITTING" 0.29927163 -0.030737168 -0.13201157 -0.95502696 -0.91809444 -0.89757123
9 "SITTING" 0.27390768 -0.01385001 -0.1015642 -0.94470146 -0.91850525 -0.89757553
9 "SITTING" 0.2470322 -0.018727508 -0.090166279 -0.95353082 -0.92947524 -0.92603163
9 "SITTING" 0.19736477 -0.022468638 -0.088146826 -0.93383644 -0.79982356 -0.80956286
9 "SITTING" 0.29099603 -0.025246927 -0.1019087 -0.97862949 -0.88817395 -0.94222351
9 "SITTING" 0.28461038 -0.017208111 -0.10485314 -0.97140926 -0.91217877 -0.9296377
9 "SITTING" 0.27716626 -0.025708376 -0.10635736 -0.977402 -0.95670249 -0.94961961
9 "SITTING" 0.27829848 -0.010742043 -0.11219723 -0.99500847 -0.97854539 -0.97085338
9 "SITTING" 0.27792071 -0.011670313 -0.11046855 -0.99560031 -0.95882561 -0.96247036
9 "SITTING" 0.27739362 -0.019583914 -0.10383902 -0.98489321 -0.96245122 -0.94980991
9 "SITTING" 0.27816319 -0.017386956 -0.10379893 -0.98524724 -0.98027812 -0.95616567
9 "SITTING" 0.28148965 -0.0081467673 -0.065483286 -0.94519075 -0.91818784 -0.83919696
9 "SITTING" 0.28176224 -0.0043250776 -0.052241899 -0.93530949 -0.85766224 -0.76842387
9 "SITTING" 0.27804236 -0.0091856562 -0.11969241 -0.96380215 -0.86795982 -0.80022268
9 "SITTING" 0.27888651 -0.017720249 -0.12686225 -0.98371444 -0.93443702 -0.90337401
9 "SITTING" 0.28028109 -0.023555422 -0.086982555 -0.99340398 -0.97895511 -0.97546761
9 "LAYING" 0.33925793 -0.02615974 -0.1279793 -0.94423911 -0.94704796 -0.90734893
9 "LAYING" 0.28133331 -0.02496591 -0.10498833 -0.96752608 -0.94763646 -0.96531794
9 "LAYING" 0.27961772 -0.014162409 -0.10393079 -0.9710619 -0.95871783 -0.97326199
9 "LAYING" 0.2882513 -0.019009273 -0.11287131 -0.97034621 -0.95789737 -0.96019447
9 "LAYING" 0.29935795 -0.021811038 -0.11516415 -0.95731654 -0.9202062 -0.94245191
9 "LAYING" 0.24983908 -0.013123449 -0.10150857 -0.93939683 -0.91342446 -0.89548854
9 "LAYING" 0.20564028 -0.012136775 -0.10219495 -0.95263778 -0.92571908 -0.89787478
9 "LAYING" 0.24104873 -0.012675181 -0.10541467 -0.95779101 -0.91628202 -0.9223196
9 "LAYING" 0.28539083 -0.010814876 -0.10166667 -0.96850292 -0.92814827 -0.93201971
9 "LAYING" 0.29246732 -0.018646949 -0.11105556 -0.9796186 -0.9451239 -0.97083262
9 "LAYING" 0.27243467 -0.011182881 -0.10216556 -0.98554769 -0.94626602 -0.96822949
9 "LAYING" 0.3846767 -0.021509576 -0.14402032 -0.94054203 -0.94443272 -0.92748765
9 "LAYING" 0.28644831 -0.014319067 -0.1039875 -0.96266975 -0.95047429 -0.96655987
9 "LAYING" 0.27512144 -0.01554148 -0.10344198 -0.97968362 -0.95233433 -0.98284865
9 "LAYING" 0.3067897 -0.033199701 -0.12077504 -0.98598682 -0.96032234 -0.97094111
9 "LAYING" 0.25654019 -0.013108067 -0.11031587 -0.93681244 -0.86945342 -0.9212573
9 "LAYING" 0.17910207 0.032379388 -0.070068674 -0.93946314 -0.8708084 -0.92515624
9 "LAYING" 0.25972893 0.0033644719 -0.093101611 -0.93121378 -0.8420013 -0.92713231
9 "LAYING" 0.3108311 -0.024038853 -0.11586863 -0.96795467 -0.92702958 -0.96118602
9 "LAYING" 0.28298013 -0.010764187 -0.10303974 -0.95547083 -0.91213379 -0.93042065
9 "LAYING" 0.28915917 -0.016608005 -0.11028893 -0.95611099 -0.91107598 -0.92880521
9 "LAYING" 0.28480254 -0.021422748 -0.11427508 -0.98288813 -0.95171222 -0.97614434
9 "LAYING" 0.27151047 -0.01447835 -0.10299613 -0.97771187 -0.93965624 -0.97398845
9 "LAYING" 0.27925753 -0.0068731906 -0.099781898 -0.96500789 -0.93144964 -0.96939887
9 "LAYING" 0.32191391 -0.029134416 -0.1204133 -0.94396573 -0.86655408 -0.93062172
9 "LAYING" 0.31324192 -0.046158875 -0.122318 -0.94836814 -0.86926249 -0.92664754
9 "WALKING" 0.25039932 0.030045971 -0.12638898 -0.18120097 -0.22945461 -0.056663616
9 "WALKING" 0.30417525 -0.0096011047 -0.088270419 -0.17056021 -0.26195789 -0.05151324
9 "WALKING" 0.24075146 -0.021853578 -0.1606405 -0.14618926 -0.20715875 -0.050380526
9 "WALKING" 0.26651943 -0.038632969 -0.12759933 -0.10859078 -0.072971746 0.0030093301
9 "WALKING" 0.30640043 -0.013045168 -0.064767686 -0.18037086 -0.099780303 -0.0020854634
9 "WALKING" 0.28649128 0.0016422842 -0.075570721 -0.25458385 -0.1696819 -0.053933919
9 "WALKING" 0.24501185 -0.011450234 -0.13545781 -0.2157098 -0.13069876 -0.1440665
9 "WALKING" 0.30753556 -0.019581385 -0.15474556 -0.20425492 -0.10589482 -0.082314913
9 "WALKING" 0.2693514 -0.024254215 -0.10731318 -0.19088466 -0.10984695 0.11604829
9 "WALKING" 0.28546079 -0.025596366 -0.054349218 -0.13633969 -0.15933934 0.082275571
9 "WALKING" 0.24849182 -0.00055867285 -0.1184012 -0.16792529 -0.21281671 -0.0055479467
9 "WALKING" 0.24335703 -0.0063320701 -0.13561888 -0.17999539 -0.26410528 -0.041618599
9 "WALKING" 0.33053958 -0.028434636 -0.13539586 -0.20261384 -0.25923539 -0.11548934
9 "WALKING" 0.34438843 -0.020915319 -0.12529537 -0.2054872 -0.23597346 -0.024217826
9 "WALKING" 0.29569664 -0.032375364 -0.11267342 -0.1818442 -0.23001632 0.065270425
9 "WALKING" 0.27025554 -0.038044828 -0.070724744 -0.1743526 -0.32683111 0.023937139
9 "WALKING" 0.26917577 -0.024575288 -0.11712221 -0.18344602 -0.36909606 -0.094990304
9 "WALKING" 0.28272604 -0.024326567 -0.11091706 -0.18120673 -0.31767757 -0.122905
9 "WALKING" 0.30996924 -0.010554249 -0.12736726 -0.13547553 -0.20260461 -0.042868864
9 "WALKING" 0.22590698 -0.018603807 -0.084287177 -0.12222178 -0.24253617 -0.02944888
9 "WALKING" 0.30352057 -0.0047357446 -0.10569657 -0.14230228 -0.28045889 -0.029980336
9 "WALKING" 0.24491429 4.8173961e-05 -0.12832962 -0.14946625 -0.22432681 -0.049759365
9 "WALKING" 0.29234553 -0.0087530543 -0.12244358 -0.1642274 -0.19836772 0.016194162
9 "WALKING" 0.27462142 -0.0089743494 -0.14335687 -0.18609995 -0.27901642 0.016017024
9 "WALKING" 0.26097705 -0.012040857 -0.082773209 -0.15227227 -0.29155499 -0.0065306124
9 "WALKING" 0.35358051 -0.0033227776 -0.08875709 -0.1341106 -0.26331094 -0.019749532
9 "WALKING_DOWNSTAIRS" 0.38533814 -0.0055318416 -0.13276555 0.17980493 -0.35388347 0.11194446
9 "WALKING_DOWNSTAIRS" 0.32900663 -0.035684372 -0.1496451 0.21449041 -0.38387895 0.1322622
9 "WALKING_DOWNSTAIRS" 0.14146674 -0.044859438 -0.072571819 0.13900512 -0.22914622 0.1186
9 "WALKING_DOWNSTAIRS" 0.34072802 -0.0057923532 -0.067526305 0.26552462 -0.15110758 0.11482984
9 "WALKING_DOWNSTAIRS" 0.3761998 0.013777668 -0.13982094 0.19502203 -0.24976093 0.19481982
9 "WALKING_DOWNSTAIRS" 0.17462376 -0.023686933 -0.12785186 0.13386826 -0.21691703 0.26858708
9 "WALKING_DOWNSTAIRS" 0.34197761 -8.5945927e-05 -0.11730269 0.32318245 -0.12548458 0.2253591
9 "WALKING_DOWNSTAIRS" 0.37950054 -0.073392369 -0.098147006 0.28122021 -0.43355275 0.37999219
9 "WALKING_DOWNSTAIRS" 0.2967205 -0.041996224 -0.11439253 0.27421517 -0.36483559 0.2613946
9 "WALKING_DOWNSTAIRS" 0.18015059 -0.016905364 -0.19287465 0.29401162 -0.26606348 0.39335708
9 "WALKING_DOWNSTAIRS" 0.30884789 0.014926818 -0.088643378 0.32202703 -0.29697485 0.40596721
9 "WALKING_DOWNSTAIRS" 0.20413138 -0.017927107 0.020565566 0.19143263 -0.3300037 0.19366234
9 "WALKING_DOWNSTAIRS" 0.43921224 -0.035820782 -0.12510641 0.22610788 -0.39279458 0.23453385
9 "WALKING_DOWNSTAIRS" 0.32998193 -0.017727673 -0.13674598 0.26276625 -0.29302154 0.13001249
9 "WALKING_UPSTAIRS" 0.23532165 0.1110848 -0.15482663 -0.32314943 -0.19242383 -0.092360625
9 "WALKING_UPSTAIRS" 0.20371726 -0.020303332 -0.14118442 -0.31487646 -0.39682795 -0.12259925
9 "WALKING_UPSTAIRS" 0.26284629 -0.055336435 -0.11689936 -0.26740436 -0.2854211 -0.087235874
9 "WALKING_UPSTAIRS" 0.27582235 0.0014722134 -0.072655756 -0.23191807 -0.23452575 -0.025275067
9 "WALKING_UPSTAIRS" 0.258736 -0.016602169 -0.040697297 -0.2310435 -0.32989262 -0.051396806
9 "WALKING_UPSTAIRS" 0.26184945 -0.060782036 -0.20155891 -0.27921567 -0.29016697 -0.12108946
9 "WALKING_UPSTAIRS" 0.27094704 0.013937018 -0.2038467 -0.37247933 -0.33835806 -0.20845736
9 "WALKING_UPSTAIRS" 0.30938415 -0.029391843 -0.097838813 -0.35895404 -0.31869341 -0.22499981
9 "WALKING_UPSTAIRS" 0.11450563 0.10067151 -0.19362286 -0.2673863 -0.25649266 -0.1383277
9 "WALKING_UPSTAIRS" 0.17564039 -0.037076071 -0.081276601 -0.18174431 -0.47931131 -0.11735884
9 "WALKING_UPSTAIRS" 0.2999149 -0.047177834 -0.11662321 -0.23565963 -0.37291642 -0.03157997
9 "WALKING_UPSTAIRS" 0.21373692 -0.007768566 -0.13663331 -0.32907014 -0.35311278 -0.074232926
9 "WALKING_UPSTAIRS" 0.22278073 -0.027419441 -0.082737511 -0.31718521 -0.40793091 -0.13317666
9 "WALKING_UPSTAIRS" 0.37043267 -0.05049016 -0.14290996 -0.2321744 -0.34167042 -0.045062066
9 "WALKING_UPSTAIRS" 0.41153032 -3.7276851e-05 -0.11937384 -0.20546634 -0.38586449 -0.02558144
9 "WALKING_UPSTAIRS" 0.21338314 0.0095160756 -0.13296698 -0.20863922 -0.4835583 -0.019452575
9 "WALKING_UPSTAIRS" 0.18948124 -0.0094320591 -0.062515275 -0.24364092 -0.51235549 -0.083797974
9 "WALKING_UPSTAIRS" 0.32483554 -0.015624325 -0.095575758 -0.27324885 -0.26644007 -0.088234888
9 "WALKING_UPSTAIRS" 0.26179698 -0.012007123 -0.13451223 -0.3343028 -0.26773098 -0.14290139
9 "WALKING_UPSTAIRS" 0.23571343 -0.038080661 -0.094820179 -0.27993396 -0.41557651 -0.11816963
9 "WALKING_UPSTAIRS" 0.32206355 -0.04318304 -0.15758067 -0.21491984 -0.35966813 0.0025541034
9 "WALKING_UPSTAIRS" 0.31997802 0.0020163742 -0.15990506 -0.23148825 -0.39887848 0.011269202
9 "WALKING_UPSTAIRS" 0.28114428 -0.012604801 -0.078612997 -0.27315111 -0.47141384 -0.069607698
9 "WALKING_DOWNSTAIRS" 0.42038362 -0.068855182 -0.060991981 0.20494819 -0.38269331 0.14966654
9 "WALKING_DOWNSTAIRS" 0.38995098 -0.025774189 -0.14857607 0.22413883 -0.31191616 0.23034593
9 "WALKING_DOWNSTAIRS" 0.16764246 -0.031919525 -0.10629065 0.10906446 -0.25311325 0.28910129
9 "WALKING_DOWNSTAIRS" 0.39251918 -0.019620115 -0.10355548 0.22847405 -0.27439039 0.26286618
9 "WALKING_DOWNSTAIRS" 0.39960813 -0.0018109545 -0.18255358 0.24728701 -0.13070076 0.3751845
9 "WALKING_DOWNSTAIRS" 0.10024099 -0.030561538 -0.063009844 0.26718063 -0.15713769 0.48970267
9 "WALKING_DOWNSTAIRS" 0.29396836 -0.026153867 -0.022616178 0.39027882 -0.34021887 0.32125351
10 "STANDING" 0.29510434 0.0089573062 -0.017539904 -0.95643677 -0.75753894 -0.82753442
10 "STANDING" 0.27961678 -0.016550147 -0.12025482 -0.93663966 -0.73253574 -0.90457139
10 "STANDING" 0.27698005 -0.015782283 -0.13357434 -0.94789194 -0.80085635 -0.92628043
10 "STANDING" 0.28025154 -0.029437138 -0.13104553 -0.97705654 -0.9115598 -0.96344506
10 "STANDING" 0.27716063 -0.020861762 -0.11582579 -0.9866391 -0.91715812 -0.96936058
10 "STANDING" 0.27753135 -0.0052639224 -0.087587111 -0.9893459 -0.93404687 -0.97619633
10 "STANDING" 0.27839931 -0.0093517988 -0.096919423 -0.99333396 -0.96113456 -0.96746611
10 "STANDING" 0.28001981 -0.014473408 -0.11091276 -0.99367781 -0.97255366 -0.9877492
10 "STANDING" 0.27667475 -0.019377865 -0.11108833 -0.99246447 -0.962896 -0.98337947
10 "STANDING" 0.27398109 -0.028811062 -0.11362807 -0.99482008 -0.9692716 -0.98329711
10 "STANDING" 0.27573119 -0.026493692 -0.11020384 -0.98855854 -0.96822217 -0.98559055
10 "STANDING" 0.27561892 -0.017469228 -0.11103147 -0.98935638 -0.97367888 -0.9873769
10 "STANDING" 0.25444826 -0.036921783 -0.1659129 -0.8731548 -0.89539581 -0.87236858
10 "STANDING" 0.28065406 -0.027695828 -0.10972235 -0.99422028 -0.95871977 -0.99024034
10 "STANDING" 0.2752244 -0.02098002 -0.111247 -0.98970197 -0.96477259 -0.99328881
10 "STANDING" 0.27552605 -0.023365812 -0.1200707 -0.9846398 -0.95745417 -0.9880495
10 "STANDING" 0.276917 -0.013229244 -0.11306847 -0.98915864 -0.96255579 -0.98374256
10 "STANDING" 0.2746069 -0.017044877 -0.10519634 -0.9961022 -0.96419228 -0.99323505
10 "STANDING" 0.2751033 -0.025604078 -0.1077228 -0.99490618 -0.98023883 -0.99139121
10 "STANDING" 0.28062909 -0.016440568 -0.10834146 -0.99531656 -0.97822324 -0.99274743
10 "STANDING" 0.2772489 -0.018150796 -0.10642187 -0.99579051 -0.97775407 -0.99577804
10 "STANDING" 0.27929197 -0.019004718 -0.10827576 -0.98890858 -0.9689547 -0.9776179
10 "STANDING" 0.27908529 -0.014527239 -0.050380306 -0.96602636 -0.88808889 -0.87841157
10 "SITTING" 0.14319011 0.077229515 -0.072993051 -0.85758043 -0.067824308 -0.86186892
10 "SITTING" 0.30420262 -0.061501476 -0.11699509 -0.98352605 -0.79943991 -0.98039453
10 "SITTING" 0.27701205 -0.0066920435 -0.10362614 -0.99683864 -0.97820727 -0.98982852
10 "SITTING" 0.27530064 -0.016504415 -0.103744 -0.99789064 -0.98941657 -0.99622513
10 "SITTING" 0.27758644 -0.018654374 -0.1095686 -0.99803868 -0.99264507 -0.9951517
10 "SITTING" 0.27781849 -0.016002335 -0.11056184 -0.99772787 -0.99468463 -0.99068851
10 "SITTING" 0.27849569 -0.01852877 -0.10897613 -0.99671375 -0.99072627 -0.99134835
10 "SITTING" 0.27591997 -0.017476065 -0.10676857 -0.99671361 -0.98859707 -0.99629239
10 "SITTING" 0.27853273 -0.016891034 -0.10731219 -0.99756784 -0.99194819 -0.99725091
10 "SITTING" 0.27880166 -0.017873899 -0.10568703 -0.99651356 -0.99515614 -0.99412189
10 "SITTING" 0.27629421 -0.017947208 -0.10649828 -0.99609487 -0.99385864 -0.99147749
10 "SITTING" 0.27518179 -0.017433879 -0.10786188 -0.99657069 -0.99154659 -0.99184394
10 "SITTING" 0.11851475 0.1523003 -0.13411158 -0.87094157 -0.43087791 -0.85590379
10 "SITTING" 0.28685267 -0.022969097 -0.092802664 -0.94669896 -0.77871275 -0.97069679
10 "SITTING" 0.29136758 -0.025835907 -0.098165669 -0.97635669 -0.92000909 -0.98852194
10 "SITTING" 0.26363105 -0.0077021605 -0.10335738 -0.99693719 -0.99121444 -0.99090605
10 "SITTING" 0.27428659 -0.013897649 -0.1110198 -0.99727971 -0.98470049 -0.9950134
10 "SITTING" 0.2789072 -0.018954501 -0.10774766 -0.99707486 -0.98867619 -0.99603973
10 "SITTING" 0.27718075 -0.016217595 -0.10990863 -0.99666763 -0.98487602 -0.99643131
10 "SITTING" 0.27709863 -0.015086621 -0.11238218 -0.99728656 -0.98934168 -0.99278697
10 "SITTING" 0.27595835 -0.014793885 -0.11056086 -0.99710819 -0.99505756 -0.98993889
10 "SITTING" 0.27696654 -0.016500492 -0.10640912 -0.99686787 -0.98442493 -0.99106865
10 "SITTING" 0.2773964 -0.01614897 -0.10634705 -0.9969188 -0.98285172 -0.99119518
10 "SITTING" 0.27921296 -0.018079464 -0.10649731 -0.99523848 -0.98296728 -0.98052294
10 "LAYING" 0.67188749 -0.014350544 -0.15990356 -0.72327442 -0.71249379 -0.83204932
10 "LAYING" 0.28259275 -0.012507555 -0.11008368 -0.90001427 -0.95437376 -0.95904097
10 "LAYING" 0.25427198 -0.01674764 -0.11032485 -0.9706679 -0.98352152 -0.977223
10 "LAYING" 0.28568946 -0.016547679 -0.11169741 -0.99130263 -0.99382511 -0.98826081
10 "LAYING" 0.27745455 -0.017290036 -0.10755448 -0.99332 -0.99292502 -0.99218094
10 "LAYING" 0.27635033 -0.016931518 -0.10787462 -0.99237897 -0.99456662 -0.992385
10 "LAYING" 0.27577727 -0.016968301 -0.10413836 -0.99282619 -0.99670665 -0.99481304
10 "LAYING" 0.27762025 -0.017905423 -0.11163771 -0.99473475 -0.9959732 -0.99303253
10 "LAYING" 0.27321662 -0.017481753 -0.1127654 -0.99408262 -0.9953346 -0.99539677
10 "LAYING" 0.27635561 -0.016492129 -0.10889456 -0.99359586 -0.99804617 -0.99895457
10 "LAYING" 0.27438387 -0.016579267 -0.10714079 -0.99276327 -0.99520511 -0.99427082
10 "LAYING" 0.27485073 -0.017676967 -0.10500624 -0.99139948 -0.99473733 -0.99224539
10 "LAYING" 0.28159907 -0.016943396 -0.11124208 -0.9932195 -0.99519307 -0.99140516
10 "LAYING" 0.27399448 -0.015680152 -0.10982988 -0.99375617 -0.99456794 -0.98642661
10 "LAYING" 0.26692099 -0.01785611 -0.1027338 -0.99441296 -0.99181052 -0.9866181
10 "LAYING" 0.07654368 -0.3628841 -0.57618401 -0.61677655 -0.15209655 -0.15085569
10 "LAYING" 0.33294972 -0.071447245 -0.12362979 -0.91366796 -0.78452026 -0.85235852
10 "LAYING" 0.24428227 -0.018323566 -0.10213624 -0.98128603 -0.94101307 -0.94457379
10 "LAYING" 0.27051085 -0.011320588 -0.11137741 -0.98805662 -0.96122854 -0.95140721
10 "LAYING" 0.28146232 -0.0096429007 -0.10707218 -0.99743453 -0.94703016 -0.98066107
10 "LAYING" 0.28264319 0.0090473365 -0.09433627 -0.99732824 -0.93605656 -0.97766699
10 "LAYING" 0.27792362 -0.026783183 -0.11368151 -0.99696496 -0.86889014 -0.96346925
10 "LAYING" 0.27333634 -0.050414684 -0.12498645 -0.99588925 -0.92688535 -0.97844146
10 "LAYING" 0.27810979 -0.026193028 -0.11006059 -0.99541257 -0.94453996 -0.97579807
10 "LAYING" 0.28030833 -0.021917533 -0.1077496 -0.99730517 -0.98501477 -0.98245942
10 "LAYING" 0.27940635 -0.019888725 -0.10831314 -0.9973126 -0.98702849 -0.98781095
10 "LAYING" 0.28083685 -0.018221169 -0.11058539 -0.99738786 -0.99293672 -0.98479624
10 "LAYING" 0.2793566 -0.013234671 -0.10664532 -0.99623263 -0.97986997 -0.98811303
10 "LAYING" 0.27653064 -0.015712401 -0.10611083 -0.99706874 -0.97096278 -0.9904742
10 "LAYING" 0.2771078 -0.025143618 -0.11169574 -0.99873725 -0.98845665 -0.99070265
10 "LAYING" 0.2768767 -0.025864583 -0.11742826 -0.98959634 -0.93316407 -0.90182903
10 "WALKING" 0.18446909 -0.03659856 -0.083108213 -0.26596968 0.091588544 -0.42826116
10 "WALKING" 0.31825459 0.012001973 -0.064686206 -0.15096871 0.076602097 -0.38547663
10 "WALKING" 0.33611406 -0.0080507135 -0.101073 -0.1247097 0.095159429 -0.41354047
10 "WALKING" 0.20092099 -0.012354759 -0.13551713 -0.22134959 0.15106309 -0.37116033
10 "WALKING" 0.25387811 -0.001195452 -0.14677261 -0.26843758 0.12034561 -0.34660605
10 "WALKING" 0.32011355 -0.043218451 -0.11618882 -0.31042721 0.1597119 -0.37466939
10 "WALKING" 0.26430263 -0.050615541 -0.089742835 -0.26226011 0.1754726 -0.38612479
10 "WALKING" 0.20803871 0.0095105126 -0.080870254 -0.23451843 0.11291122 -0.34451506
10 "WALKING" 0.34347813 -0.0077612858 -0.073490794 -0.21842704 0.12949491 -0.30321257
10 "WALKING" 0.34773085 -0.03215679 -0.098822499 -0.15617419 0.043034088 -0.35767776
10 "WALKING" 0.22006126 -0.015904825 -0.12673077 -0.19827676 -0.032091207 -0.44617223
10 "WALKING" 0.24017201 -0.010125373 -0.13227579 -0.3242337 0.086649451 -0.44584327
10 "WALKING" 0.32605469 0.016412344 -0.12860583 -0.33534007 0.19441051 -0.4197205
10 "WALKING" 0.34246076 -0.041919428 -0.12290268 -0.33112338 0.23678086 -0.37824768
10 "WALKING" 0.19079141 -0.0078116399 -0.010446864 -0.34386332 0.040872343 -0.41188386
